,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic_name,x,y,z,x1,y1
2766,30107,30107,30107,IeUSIJy45+LT+2c0QQFvgQ3MAkzdffm1XDckKPJOVFQ=,1,2,70.0,online,sale,1P 100 VEGA LIGHT RACE NAVY***,W'S SWIMSUITS,SWIMMING AQUAGY,1,14.99,IeUSIJy45+LT+2c0QQFvgQ3MAkzdffm1XDckKPJOVFQ=,Goed badpak,Zit prettig,4,2023-05-06 18:47:07,,,Good swimsuit. Sit comfortably,Goed badpak. Zit prettig,Water Sports,3,Water Sports Gear,7.4688807,0.5706539,14.057121,10.875217,-6.1074123
2767,30108,30108,30108,NU/C2NBjzZjfSYAFN8cfOxSDbk3/LZaeZ9jH0I7vGIA=,1,10,346.0,offline,sale,BATHROBE 500 MF WOMAN PURPLE SNOB,BATHROBES,SWIMMING AQUAGY,1,19.99,NU/C2NBjzZjfSYAFN8cfOxSDbk3/LZaeZ9jH0I7vGIA=,Ik had er meer van verwacht,De droogtijd is toch een flink stuk langer dan dat er bij vermeld staat,4,2023-06-01 21:28:13,,,I expected more from it. The drying time is quite a bit longer than stated,Ik had er meer van verwacht. De droogtijd is toch een flink stuk langer dan dat er bij vermeld staat,Water Sports,3,Water Sports Gear,10.523148,0.83581734,11.414856,12.607447,-2.182263
2768,30109,30109,30109,NU/C2NBjzZjfSYAFN8cfOxSDbk3/LZaeZ9jH0I7vGIA=,1,10,346.0,offline,sale,BATHROBE 500 MF WOMAN PURPLE SNOB,BATHROBES,SWIMMING AQUAGY,1,19.99,NU/C2NBjzZjfSYAFN8cfOxSDbk3/LZaeZ9jH0I7vGIA=,,"Na anderhalf jaar was mijn badpak kapot, ik kreeg zonder veel vragen geld terug",5,2023-05-12 09:00:39,,,". After a year and a half my swimsuit was broken, I got my money back without many questions",". Na anderhalf jaar was mijn badpak kapot, ik kreeg zonder veel vragen geld terug",Water Sports,1,Swimwear,7.6436963,1.5695264,13.7084,12.095654,-5.9255333
2769,30110,30110,30110,YpdGMtn3dllUcUi9bQKHveUSMqs1EulgG5zGcfogx4g=,1,1,70.0,online,sale,1P 100 HEVA NEW SHORTY MEXI BLACK***,W'S SWIMSUITS,SWIMMING AQUAGY,1,19.99,YpdGMtn3dllUcUi9bQKHveUSMqs1EulgG5zGcfogx4g=,"Prima, mooie stof",Goed,4,2023-10-08 14:26:53,,,"Fine, beautiful fabric. Good","Prima, mooie stof. Goed",Water Sports,3,Water Sports Gear,8.394748,0.5194547,11.702301,12.059924,-3.3031042
2770,30111,30111,30111,kUGRo3HI4s1f+uWEjQHbA5pg3V+APp/PZ9wKjZy7eIg=,1,10,346.0,offline,sale,ANTI FOG REACTIVATOR V2,GOGGLES MASKS,SWIMMING AQUAGY,1,4.99,kUGRo3HI4s1f+uWEjQHbA5pg3V+APp/PZ9wKjZy7eIg=,,snel gevonden waarvoor ik kwam en toch ook nog een leuke aanbieding meegenomen.,5,2023-11-01 20:38:36,,,. I quickly found what I came for and still got a nice offer.,. snel gevonden waarvoor ik kwam en toch ook nog een leuke aanbieding meegenomen.,Water Sports,3,Water Sports Gear,8.915138,-2.8777802,9.406457,9.835457,1.250501
2771,30112,30112,30112,OUFsSjt7JycxdWfDr7Dd5ipIlbAB1mPtqtqvEpjGyF0=,1,1,70.0,online,return,1P 100 PA KAIPEARL TRIKI MIPY*,W'S SWIMSUITS,SWIMMING AQUAGY,-1,-24.99,OUFsSjt7JycxdWfDr7Dd5ipIlbAB1mPtqtqvEpjGyF0=,,Makkelijk bestel proces. Mooi advies hoe de maat valt. Levertijd is wat aan de trage kant . Hoeft niet de volgende dag maar meer dan een week vind ik wat lang. Fijn dat je kunt kiezen uit bezorgen of ophaalpunt kiezen,4,2022-05-15 18:16:43,,,". Easy ordering process. Nice advice on how to size. Delivery time is a bit on the slow side. Doesn't have to be the next day, but I think more than a week is a bit long. It's nice that you can choose between delivery or pick-up point",. Makkelijk bestel proces. Mooi advies hoe de maat valt. Levertijd is wat aan de trage kant . Hoeft niet de volgende dag maar meer dan een week vind ik wat lang. Fijn dat je kunt kiezen uit bezorgen of ophaalpunt kiezen,Water Sports,6,Delivery Speed,7.2718167,-2.4852335,8.772021,11.516785,1.4335017
2772,30113,30113,30113,/qo0Bna2uw2nzKDjc4KhFo8gpGvuxuZxayYrK0EP6U4=,1,8,1161.0,offline,return,1P MARY SHORTCUT ADJ GREEN **,AQUAGYM AQUABIK,SWIMMING AQUAGY,-1,-24.99,/qo0Bna2uw2nzKDjc4KhFo8gpGvuxuZxayYrK0EP6U4=,,Snel geholpen,5,2023-09-20 11:11:18,,,. Helped quickly,. Snel geholpen,Water Sports,0,Store Service Staff,10.137959,-2.6939628,8.055194,10.4502125,3.935098
2773,30114,30114,30114,Pq6nGRkZvRpNdbweXbj3v1JN08ktvOurA0s/n63GCBQ=,1,10,2013.0,offline,sale,BOXER 100 PLUS BLACK BLUE,M'S SWIMSUITS,SWIMMING AQUAGY,1,7.99,Pq6nGRkZvRpNdbweXbj3v1JN08ktvOurA0s/n63GCBQ=,,Gewoon netjes en erg overzichtelijk.,5,2023-05-17 08:04:12,,,. Just neat and very clear.,. Gewoon netjes en erg overzichtelijk.,Water Sports,5,General Products,8.375652,-2.523169,9.074604,10.786802,1.2630925
2774,30115,30115,30115,xM7y0+xpdYEQCVZec6RajRp5Vk/XSLRcKpQHSyMEiaw=,1,10,1185.0,offline,sale,AQUADOTS 100 JR JR SLIPPERS TEB,POOL SHOES,SWIMMING AQUAGY,1,8.99,xM7y0+xpdYEQCVZec6RajRp5Vk/XSLRcKpQHSyMEiaw=,,Could not find someone with tennis materials knowledge. I now need to visit to return the tennis bag.,4,2022-07-05 12:55:18,,,. Could not find someone with tennis materials knowledge. I now need to visit to return the tennis bag.,. Could not find someone with tennis materials knowledge. I now need to visit to return the tennis bag.,Water Sports,0,Store Service Staff,9.45338,-4.442029,9.149796,8.869763,1.9840996
2775,30116,30116,30116,Z92BNfa6YZTWzRUBzT1fgMaJbXGVL+dMmUsxMC3Bkv4=,2,10,2224.0,offline,sale,GOGGLES SPEEDO BIOF 2.0 SMOKE,GOGGLES MASKS,SWIMMING AQUAGY,1,22.99,Z92BNfa6YZTWzRUBzT1fgMaJbXGVL+dMmUsxMC3Bkv4=,,"Je kunt niet zien of een filiaal een bepaald artikel op voorraad heeft waardoor je soms helaas voor niks komt. Ook het inleveren van een VVV bon heeft wat voeten in aarde, jammer dat je deze wetenswaardigheden niet van te voren weet maar het personeel wil wel alles doen om te helpen, dat was echt heel vriendelijk.",5,2023-03-06 10:12:08,,,". You cannot see whether a branch has a specific item in stock, so unfortunately you sometimes come for nothing. Handing in a tourist voucher also takes some effort, it's a pity that you don't know these facts in advance, but the staff is willing to do everything they can to help, which was really very friendly.",". Je kunt niet zien of een filiaal een bepaald artikel op voorraad heeft waardoor je soms helaas voor niks komt. Ook het inleveren van een VVV bon heeft wat voeten in aarde, jammer dat je deze wetenswaardigheden niet van te voren weet maar het personeel wil wel alles doen om te helpen, dat was echt heel vriendelijk.",Water Sports,0,Store Service Staff,9.267862,-4.350796,8.137933,9.203726,3.1626735
2776,30118,30118,30118,ud64pmGZm+4gMjv2bqxGrn1a5+IHw3obN9SFWyd6kNE=,1,2,70.0,online,sale,SOFT ARMBANDS 15-30KG ALLJUNGLY PINK**,AQUALEARN ACC.,SWIMMING AQUAGY,1,6.99,ud64pmGZm+4gMjv2bqxGrn1a5+IHw3obN9SFWyd6kNE=,,Mooi spul voor een mooie prijs! Blij mee!,5,2022-01-10 09:45:47,,,. Nice stuff for a nice price! Happy with!,. Mooi spul voor een mooie prijs! Blij mee!,Water Sports,5,General Products,8.936498,-2.415005,10.118207,9.899808,0.16491774
2777,30119,30119,30119,bXr/GHXjwmE16I2g7me3JOgbEls1i1wvCn/M+uiUdDM=,1,2,70.0,online,sale,1P KARLY EMBOSS LYS *,AQUAGYM AQUABIK,SWIMMING AQUAGY,1,29.99,bXr/GHXjwmE16I2g7me3JOgbEls1i1wvCn/M+uiUdDM=,Heel fijn badpak,Leuk badpak om te aquajoggen,5,2023-10-06 12:41:34,,,Very nice swimsuit. Nice swimsuit for aqua jogging,Heel fijn badpak. Leuk badpak om te aquajoggen,Water Sports,2,Size-Fit Evaluation,7.5581365,1.2592202,14.754809,11.850814,-6.8718815
2778,30120,30120,30120,bXr/GHXjwmE16I2g7me3JOgbEls1i1wvCn/M+uiUdDM=,1,2,70.0,online,sale,1P KARLY EMBOSS LYS *,AQUAGYM AQUABIK,SWIMMING AQUAGY,1,29.99,bXr/GHXjwmE16I2g7me3JOgbEls1i1wvCn/M+uiUdDM=,Heel fijn badpak,Heerlijk badpak om in te aquajoggen.,5,2023-10-06 12:40:15,,,Very nice swimsuit. Lovely swimsuit for aqua jogging.,Heel fijn badpak. Heerlijk badpak om in te aquajoggen.,Water Sports,2,Size-Fit Evaluation,7.50665,1.2993121,14.747447,12.023761,-6.8878565
2779,30186,30186,30186,CPBUSjkVfUH78GPJjlbAsay5bdamG8sANs0Evh57Cl0=,1,1,70.0,online,sale,L TEL POCKET,WATERPROOF BAGS,STAND UP KAYAK,1,9.99,CPBUSjkVfUH78GPJjlbAsay5bdamG8sANs0Evh57Cl0=,Erg handig en zijn 15 euro helemaal waard,"Hiervoor had ik een Panther pet (bij de Kringloop Herenveen gekocht) met led lampjes, maar die is niet leverbaar in Nederland. Die was minder handig, omdat de batterijen gewisseld moeten worden waarbij heel kleine schroefjes gebruikt worden. Bij deze pet is de standtijd 22 uur (zo ver ben ik nog lang niet).",5,2023-01-04 09:30:41,,,"Very handy and completely worth 15 euros. For this purpose I had a Panther cap (bought at the Kringloop Herenveen) with LED lights, but that is not available in the Netherlands. This was less convenient, because the batteries had to be changed using very small screws. This cap has a service life of 22 hours (I'm still a long way from that).","Erg handig en zijn 15 euro helemaal waard. Hiervoor had ik een Panther pet (bij de Kringloop Herenveen gekocht) met led lampjes, maar die is niet leverbaar in Nederland. Die was minder handig, omdat de batterijen gewisseld moeten worden waarbij heel kleine schroefjes gebruikt worden. Bij deze pet is de standtijd 22 uur (zo ver ben ik nog lang niet).",Water Sports,5,General Products,9.792652,-0.50261545,12.168089,10.192123,-2.1897795
2780,30187,30187,30187,CPBUSjkVfUH78GPJjlbAsay5bdamG8sANs0Evh57Cl0=,1,1,70.0,online,sale,L TEL POCKET,WATERPROOF BAGS,STAND UP KAYAK,1,9.99,CPBUSjkVfUH78GPJjlbAsay5bdamG8sANs0Evh57Cl0=,"Handig in de moestuin, slijtage nog onbekend.",Handig in de moestuin en aan boord van de pleziervaart .,5,2023-01-04 09:30:44,,,"Handy in the vegetable garden, wear and tear still unknown.. Handy in the vegetable garden and on board pleasure boats.","Handig in de moestuin, slijtage nog onbekend.. Handig in de moestuin en aan boord van de pleziervaart .",Water Sports,0,Store Service Staff,7.792546,-1.9412571,13.65216,8.530355,-5.189421
2781,30282,30282,30282,6P/tad3T8EmzADFDQviDsYXcwxSIFjuIIyU9m6rBH/w=,1,1,70.0,online,sale,SBS 100 FLOSTRIPE GREY,MEN'S BS BEGIN,SURF BODYBOARD,1,8.99,6P/tad3T8EmzADFDQviDsYXcwxSIFjuIIyU9m6rBH/w=,,Goede winkel met kwaliteit spullen. Personeel op en top.,5,2022-01-12 15:29:33,,,. Good store with quality items. Staff at its best.,. Goede winkel met kwaliteit spullen. Personeel op en top.,Water Sports,0,Store Service Staff,9.440783,-4.8051195,8.404936,8.720749,2.9758387
2782,30283,30283,30283,Fg2VGo9PWJrKrUYYu85i0gb/2HoWxQD69KMlApM7upw=,1,10,2092.0,offline,sale,BS 500 BOY GEOMETRIC CAMO BLUE,BOY'S BOARDSHT,SURF BODYBOARD,1,12.99,Fg2VGo9PWJrKrUYYu85i0gb/2HoWxQD69KMlApM7upw=,,De jongen die ons heeft geholpen bleef erg vriendelijk en behulpzaam. Zelfs nadat we hem voor de zoveelste x lastigvielen:smiling_face_with_closed_eyes:,5,2022-07-17 09:07:25,,,. The boy who helped us remained very friendly and helpful. Even after we bothered him for the umpteenth time:smiling_face_with_closed_eyes:,. De jongen die ons heeft geholpen bleef erg vriendelijk en behulpzaam. Zelfs nadat we hem voor de zoveelste x lastigvielen:smiling_face_with_closed_eyes:,Water Sports,0,Store Service Staff,9.794117,-3.9637105,7.8644333,9.569577,3.631209
2783,30284,30284,30284,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Uitstekend,Declaton beste winkel,4,2022-05-25 11:37:17,,,Excellent. Declaton best store,Uitstekend. Declaton beste winkel,Water Sports,0,Store Service Staff,6.57983,-0.5651525,7.3565297,7.9267683,2.4958768
2784,30285,30285,30285,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Uitstekend,Master,4,2022-05-25 11:36:14,,,Excellent. Master,Uitstekend. Master,Water Sports,2,Size-Fit Evaluation,10.760538,-1.4527786,8.009719,12.315399,5.0433335
2785,30286,30286,30286,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Master,Uitstekend,5,2022-05-25 11:36:15,,,Master. Excellent,Master. Uitstekend,Water Sports,2,Size-Fit Evaluation,10.889581,-1.3724514,7.9971814,12.248809,5.097256
2786,30287,30287,30287,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Uitstekend,D3claton en goeiie winkel,5,2022-05-25 13:28:59,,,Excellent. D3claton and good store,Uitstekend. D3claton en goeiie winkel,Water Sports,0,Store Service Staff,8.9079,-5.0708475,9.344922,7.992816,2.3445265
2787,30288,30288,30288,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Uitstekend,Prima,5,2022-05-25 13:29:00,,,Excellent. Fine,Uitstekend. Prima,Water Sports,2,Size-Fit Evaluation,10.321242,-1.4747183,8.277185,12.263157,4.7444153
2788,30289,30289,30289,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,1,2,70.0,online,sale,TO 550 B BLACK BLUE**,KID'S SURF FOOT,SURF BODYBOARD,1,4.99,4hpprpOjAktswIleJT1W8qf4/JbAqJIN6bzUALEte7M=,Master,Zit fijnn,5,2022-05-25 11:37:19,,,Master. Sit nice,Master. Zit fijnn,Water Sports,3,Water Sports Gear,7.7284493,-0.108431645,13.369778,10.433973,-5.5317144
2789,30290,30290,30290,rWKuQeiNus50nCYRypd9xgrbd97WbUhO/eBgckwFLX0=,1,2,70.0,online,sale,FIX PARUV *,SOLAR SHELTER,SURF BODYBOARD,1,3.99,rWKuQeiNus50nCYRypd9xgrbd97WbUhO/eBgckwFLX0=,Goed. Tevreden,Goed,4,2022-08-06 18:44:32,,,Good. Satisfied. Good,Goed. Tevreden. Goed,Water Sports,1,Swimwear,8.9337225,-1.1223094,8.890823,11.623734,-0.3740877
2790,30291,30291,30291,miVfTU9v3vqi68f7HqGIExbTb2RV13pF/4AR0teba/w=,1,2,70.0,online,sale,NEOTHERL F BLACK NEW,W SUN PROTEC,SURF BODYBOARD,1,24.99,miVfTU9v3vqi68f7HqGIExbTb2RV13pF/4AR0teba/w=,petite perfect,"heb maat XS en valt veel kleiner dan gedacht, wat voor nu helemaal in mijn voordeel werkt aangezien alles altijd nét te groot is voor mij. wel ietsjes aan de lange kant maar dat is oke. Voelt als heel fijn spul en zit prettig om het lichaam. ben er blij mee.",4,2022-08-29 20:01:23,,,petite perfect. I have size a little on the long side but that's okay. Feels like very nice stuff and fits comfortably around the body. am happy with it.,"petite perfect. heb maat XS en valt veel kleiner dan gedacht, wat voor nu helemaal in mijn voordeel werkt aangezien alles altijd nét te groot is voor mij. wel ietsjes aan de lange kant maar dat is oke. Voelt als heel fijn spul en zit prettig om het lichaam. ben er blij mee.",Water Sports,3,Water Sports Gear,7.07585,1.2451501,13.235207,12.519235,-5.5382366
2791,30292,30292,30292,32B0h1tlw4b+4zx0RN6XSGZe/Zjht8/tAIl2fIXiWvY=,1,2,70.0,online,sale,PON 500 PRINT BORA,TOWEL PONCHO,SURF BODYBOARD,1,31.99,32B0h1tlw4b+4zx0RN6XSGZe/Zjht8/tAIl2fIXiWvY=,,top,5,2022-05-22 19:41:52,,,. top,. top,Water Sports,1,Swimwear,17.607359,-0.008979582,15.865895,1.7354137,-1.2998493
2792,30293,30293,30293,J3Di8vSFtMwjRzZl0T75O4T6htkYJN2XF0HiqTYI0OQ=,2,1,70.0,online,sale,HAVAIANAS  TOP NAVY BLUE M,MEN'S FOOTW,SURF BODYBOARD,1,5.99,J3Di8vSFtMwjRzZl0T75O4T6htkYJN2XF0HiqTYI0OQ=,,tiptopperts zijn jullie,5,2022-12-22 13:12:35,,,. You are tip toppers,. tiptopperts zijn jullie,Water Sports,1,Swimwear,17.45384,-0.013470222,15.720624,1.774682,-1.2677912
2793,30295,30295,30295,imHa0l7lhRCSPfGIMJpQBSYBa+hB4+kV0qu5Ylzv2Dw=,1,10,1089.0,offline,sale,WATER T SHIRT UV SS BLACK,M SUN PROTEC,SURF BODYBOARD,1,7.99,imHa0l7lhRCSPfGIMJpQBSYBa+hB4+kV0qu5Ylzv2Dw=,,"Ik was heel blij,dat ik het produkt wat ik twee dagen geleden gekocht had,en niet compleet was,zo kon omruilen.Een hele correcte bediening. Hele vriendelijke jonge damen.Toppy.",4,2022-07-28 09:36:28,,,". I was very happy that I could exchange the product that I had bought two days ago, which was not complete. Very good service. Very friendly young ladies.Toppy.",". Ik was heel blij,dat ik het produkt wat ik twee dagen geleden gekocht had,en niet compleet was,zo kon omruilen.Een hele correcte bediening. Hele vriendelijke jonge damen.Toppy.",Water Sports,3,Water Sports Gear,8.064709,-2.508472,8.493125,10.984431,1.7718446
2794,30296,30296,30296,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,Schijnt door!,"Eigen maat zit goed. Ik heb dit broekje zowel in zwart gekocht als de blauwe met felle rand. De blauwe (nina foley) is fijn maar deze zwarte is van mindere kwaliteit. De achterkant is van dunnere stof waardoor het doorschijnt.Je kan het broekje dragen onder een wetsuit of boardshort dan is het prima, maar 'alleen' het broekje dragen kan niet.. schijnt teveel door.",2,2023-06-06 12:19:52,,,"Shining through!. Own size fits well. I bought these pants in black as well as the blue one with a bright edge. The blue one (Nina Foley) is nice but this black one is of inferior quality. The back is made of thinner fabric, which makes it transparent. You can wear the pants under a wetsuit or board shorts, then it is fine, but you cannot wear the pants 'alone'. They shine through too much.","Schijnt door!. Eigen maat zit goed. Ik heb dit broekje zowel in zwart gekocht als de blauwe met felle rand. De blauwe (nina foley) is fijn maar deze zwarte is van mindere kwaliteit. De achterkant is van dunnere stof waardoor het doorschijnt.Je kan het broekje dragen onder een wetsuit of boardshort dan is het prima, maar 'alleen' het broekje dragen kan niet.. schijnt teveel door.",Water Sports,0,Store Service Staff,6.245776,0.9226811,13.282487,10.751255,-7.3286424
2795,30297,30297,30297,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,"Lekker zacht en rekbaar, maar niet squat proof","Lekker zacht en rekbaar, maar niet squat proof daarom retour",2,2023-06-06 12:05:30,,,"Nice and soft and stretchy, but not squat proof. Nice and soft and stretchy, but not squat proof, therefore returned","Lekker zacht en rekbaar, maar niet squat proof. Lekker zacht en rekbaar, maar niet squat proof daarom retour",Water Sports,0,Store Service Staff,6.389575,0.5188163,13.230399,10.440608,-6.861549
2796,30298,30298,30298,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,zachte stof maar erg krap en strak,"Zachte stof, besteld in eigen maat maar valt heel klein en strak. Schijnt ook door",3,2023-06-06 11:59:48,,,"soft fabric but very tight and tight. Soft fabric, ordered in your own size but fits very small and tight. Also shines through","zachte stof maar erg krap en strak. Zachte stof, besteld in eigen maat maar valt heel klein en strak. Schijnt ook door",Water Sports,4,Price-Quality Evaluation,8.862601,0.8909781,11.794126,12.197164,-3.1966298
2797,30299,30299,30299,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,fijn,"Zit warm en is zacht. Eigen maat M besteld, deze zit precies goed, maar met een shirtje eronder of iets met lange mouwen is het net iets te strak. Helaas zat er in de mijne een gat in de schouder, daarom retour.",4,2023-06-06 12:02:35,,,"fine. Is warm and soft. Ordered my own size M, it fits just right, but with a shirt underneath or something with long sleeves it is just a bit too tight. Unfortunately, mine had a hole in the shoulder, so I returned it.","fijn. Zit warm en is zacht. Eigen maat M besteld, deze zit precies goed, maar met een shirtje eronder of iets met lange mouwen is het net iets te strak. Helaas zat er in de mijne een gat in de schouder, daarom retour.",Water Sports,1,Swimwear,7.9258003,1.0955266,12.158214,12.313478,-4.458009
2798,30300,30300,30300,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,Valt groot uit,"Eigen cupmaat gekocht (E), maar deze zit te ruim. Mijn zusje heeft cupmaat F, deze past haar perfect. Maatje kleiner kopen dus en niet groter zoals decathlon aangeeft. Leuke felle kleur en strakte is zowel op de rug als nek aan te passen.",4,2023-06-06 12:04:52,,,"Runs big. Bought my own cup size (E), but it is too large. My sister has cup size F, which fits her perfectly. So buy a size smaller and not larger as Decathlon indicates. Nice bright color and tightness can be adjusted on both the back and neck.","Valt groot uit. Eigen cupmaat gekocht (E), maar deze zit te ruim. Mijn zusje heeft cupmaat F, deze past haar perfect. Maatje kleiner kopen dus en niet groter zoals decathlon aangeeft. Leuke felle kleur en strakte is zowel op de rug als nek aan te passen.",Water Sports,3,Water Sports Gear,7.012943,1.0789382,12.869325,12.535872,-5.4993095
2799,30301,30301,30301,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,1,1,70.0,online,sale,CULOTTE NINA  FOLY ADMIRAL,WM BEG SSUIT,SURF BODYBOARD,1,11.99,Xkee5Hyqt4dR9Y/qTETyu4YC/1zIBYncAWFz/upRrNA=,perfect!,"ik was wat terughoudend vanwege de dubbele bandjes, maar na de positieve reviews toch besloten te bestellen en geen spijt! Zit heerlijk en geeft voldoende ondersteuning, ook voor grotere borsten (cupmaat E).",5,2023-06-06 12:12:37,,,"perfect!. I was a bit hesitant because of the double straps, but after the positive reviews I decided to order and I have no regrets! Fits comfortably and provides sufficient support, even for larger breasts (cup size E).","perfect!. ik was wat terughoudend vanwege de dubbele bandjes, maar na de positieve reviews toch besloten te bestellen en geen spijt! Zit heerlijk en geeft voldoende ondersteuning, ook voor grotere borsten (cupmaat E).",Water Sports,3,Water Sports Gear,7.4827795,1.2158976,14.061155,11.913698,-6.292476
