Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics
26557,26557,26557,26557,zo+bXHXfXwyO+uGIAlgEjmf/LPLrB2m/guYkgnH8Hds=,1,10,2093.0,offline,sale,"TRAINING WHEELS 500 14-16""""",KIDS LEARN ACC,KID CYCLING AND,1,17.99,zo+bXHXfXwyO+uGIAlgEjmf/LPLrB2m/guYkgnH8Hds=,,"Afgelopen zaterdag fiets gekocht voor me zoon met zijwieltjes..en 2de dag toen hij aan het fietsen was is een van de zijwiel losgekomen en viel me zoon van het fiets met zijn hoofd tegen grond,gelukkig had hij een helm op,,mij zullen jullie nooit meer in jullie winkel zien.",1,2023-08-02 07:04:00,,,". Last Saturday I bought a bicycle for my son with training wheels...and on the second day when he was cycling one of the training wheels came loose and my son fell off the bicycle and hit his head on the ground, luckily he was wearing a helmet, you will tell me never see it in your store again.",". Afgelopen zaterdag fiets gekocht voor me zoon met zijwieltjes..en 2de dag toen hij aan het fietsen was is een van de zijwiel losgekomen en viel me zoon van het fiets met zijn hoofd tegen grond,gelukkig had hij een helm op,,mij zullen jullie nooit meer in jullie winkel zien.",Biking,6
26558,26558,26558,26558,2hHVZyof4olVNu/FgZ4XEm4xdDZ/LFKSts39senB/Ys=,1,8,896.0,offline,sale,"20"""" RIVERSIDE 500",KIDS HYBRID BIK,KID CYCLING AND,1,209.99,2hHVZyof4olVNu/FgZ4XEm4xdDZ/LFKSts39senB/Ys=,,H,5,2023-02-28 14:53:23,,,. H,. H,Biking,4
26566,26566,26566,26566,JUQZZo0E8JZX/O6b3N3RT//8nmMnwLXcR5GY7nYEsCs=,1,2,70.0,online,sale,MTB HELMET EXPL 500 PURPLE BLACK LTD,HELMET MTB,MTB BIKES AND E,1,27.99,JUQZZo0E8JZX/O6b3N3RT//8nmMnwLXcR5GY7nYEsCs=,Leuke helm,Mijn ervaring is dat de sluiting moeilijk los te maken is maar verder een prima helm,4,2023-01-22 10:18:19,,,"Nice helmet. My experience is that the closure is difficult to loosen, but otherwise it is a great helmet",Leuke helm. Mijn ervaring is dat de sluiting moeilijk los te maken is maar verder een prima helm,Biking,6
26567,26567,26567,26567,JUQZZo0E8JZX/O6b3N3RT//8nmMnwLXcR5GY7nYEsCs=,1,2,70.0,online,sale,MTB HELMET EXPL 500 PURPLE BLACK LTD,HELMET MTB,MTB BIKES AND E,1,27.99,JUQZZo0E8JZX/O6b3N3RT//8nmMnwLXcR5GY7nYEsCs=,,Nvt,5,2023-01-04 08:08:44,,,. N/A,. Nvt,Biking,0
26568,26568,26568,26568,PpESM79yGYYN19tG6VAhR6K6Sh3KnCleCoHPJ+mIyrU=,1,2,70.0,online,sale,MTB SHOES ST 100 BLACK,AD MTB SHOES,MTB BIKES AND E,1,31.99,PpESM79yGYYN19tG6VAhR6K6Sh3KnCleCoHPJ+mIyrU=,,Bij mijn eerste bestelling ging alles vlot en levering was snel,5,2022-07-01 08:43:37,,,. With my first order everything went smoothly and delivery was fast,. Bij mijn eerste bestelling ging alles vlot en levering was snel,Biking,4
26569,26569,26569,26569,0hcDNwi3hHrDJD53KCAZLwsfNlJrbtoNhM04larioxQ=,1,10,1089.0,offline,sale,MTB UNDER SHORT ST 500 M,M WARM HIKG AM,MTB BIKES AND E,1,19.99,0hcDNwi3hHrDJD53KCAZLwsfNlJrbtoNhM04larioxQ=,,Lekker winkelen...groot aanbod elmet goede prijs-kwaliteit verhouding,5,2023-07-23 07:52:30,,,. Enjoy shopping...large selection with good price-quality ratio,. Lekker winkelen...groot aanbod elmet goede prijs-kwaliteit verhouding,Biking,1
26570,26570,26570,26570,awMVR0cv5lwVAIjZYHoXg3JX90Gscabq6qNRembalu0=,9,8,1088.0,offline,sale,"MTB ST 120 GREY ORANGE 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,249.99,awMVR0cv5lwVAIjZYHoXg3JX90Gscabq6qNRembalu0=,"Mooie, fijne fiets!",Zoonlief is er blij mee.,5,2022-10-23 19:34:32,,,"Beautiful, nice bike! My son is happy with it.","Mooie, fijne fiets!. Zoonlief is er blij mee.",Biking,3
26571,26571,26571,26571,awMVR0cv5lwVAIjZYHoXg3JX90Gscabq6qNRembalu0=,9,8,1088.0,offline,sale,"MTB ST 120 GREY ORANGE 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,249.99,awMVR0cv5lwVAIjZYHoXg3JX90Gscabq6qNRembalu0=,,We werden goed en deskundig geholpen. We kochten een fiets en die werd eerst nog even nagekeken én we kregen er losse lampjes bij!,5,2022-10-23 19:33:28,,,. We received good and expert help. We bought a bicycle and it was first checked and we received separate lights!,. We werden goed en deskundig geholpen. We kochten een fiets en die werd eerst nog even nagekeken én we kregen er losse lampjes bij!,Biking,4
26572,26572,26572,26572,hBf01EJXHrJjZsQ3cSIX9T3Ay9iU5tJ1BK95XS+BGp4=,1,1,70.0,online,sale,XC LIGHT JERSEY SL RR GREY/OCRE,M WARM XC,MTB BIKES AND E,1,39.99,hBf01EJXHrJjZsQ3cSIX9T3Ay9iU5tJ1BK95XS+BGp4=,Mooi shirt maar (te) kort,"Dit is echt een mooi net shirt. Achter een extra gaten patroon voor extra koeling, goede zakken achterop. Maar hij is kort (zeker voor een XL versie).  Ik krijg hierdoor een blote onderrug. Als de pasvorm goed is, zou ik hem verder aanbevelen.",3,2022-06-17 12:01:53,,,"Nice shirt but (too) short. This is a really nice neat shirt. Behind an extra hole pattern for extra cooling, good pockets on the back. But it is short (especially for an XL version). This gives me a bare lower back. If the fit is good, I would recommend it further.","Mooi shirt maar (te) kort. Dit is echt een mooi net shirt. Achter een extra gaten patroon voor extra koeling, goede zakken achterop. Maar hij is kort (zeker voor een XL versie).  Ik krijg hierdoor een blote onderrug. Als de pasvorm goed is, zou ik hem verder aanbevelen.",Biking,4
26573,26573,26573,26573,dURJ96OZx1IBBotjna/6BNmZT1uNdgT7Vri673Lzm6E=,1,2,70.0,online,sale,MTB SHORT S JERSEY ST 100 M GREY BLUE,M WARM HIKG AM,MTB BIKES AND E,1,11.99,dURJ96OZx1IBBotjna/6BNmZT1uNdgT7Vri673Lzm6E=,,In een woord geweldig,5,2022-12-22 13:15:23,,,". In a word, great",. In een woord geweldig,Biking,1
26580,26580,26580,26580,uPRi26jSL4+wqbFK14PGEPTYRMInIJ2VoWJz4s/4d18=,1,1,70.0,online,sale,ROADR 500 2019 M GLOVES BLK,WINTER GLOVES,ROAD BIKE AND E,1,19.99,uPRi26jSL4+wqbFK14PGEPTYRMInIJ2VoWJz4s/4d18=,Heel fijne handschoen!,Deze handschoenen zitten perfect!,5,2022-02-05 19:34:35,,,Very nice glove! These gloves fit perfectly!,Heel fijne handschoen!. Deze handschoenen zitten perfect!,Biking,0
26581,26581,26581,26581,uPRi26jSL4+wqbFK14PGEPTYRMInIJ2VoWJz4s/4d18=,1,1,70.0,online,sale,ROADR 500 2019 M GLOVES BLK,WINTER GLOVES,ROAD BIKE AND E,1,19.99,uPRi26jSL4+wqbFK14PGEPTYRMInIJ2VoWJz4s/4d18=,,Snelle en vlotte sevice!,5,2022-01-11 19:29:55,,,. Fast and smooth service!,. Snelle en vlotte sevice!,Biking,2
26583,26583,26583,26583,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,1,1,70.0,online,sale,BIB BELT LD BLACK,TRISUITS ACCESS,ROAD BIKE AND E,1,9.99,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,Prima prijs kwaliteit verhouding,"Fijn horloge , bandje een beetje stug.",4,2022-05-22 13:54:23,,,"Excellent price-quality ratio. Nice watch, strap a bit stiff.","Prima prijs kwaliteit verhouding. Fijn horloge , bandje een beetje stug.",Biking,0
26584,26584,26584,26584,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,1,1,70.0,online,sale,BIB BELT LD BLACK,TRISUITS ACCESS,ROAD BIKE AND E,1,9.99,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,Prima oordopjes,Oordopjes zitten prima in mijn oor. Komt geen water doorheen. Door het steeltje makkelijk in en uit het oor te halen.,5,2022-05-22 13:57:28,,,Excellent earplugs. Earplugs fit fine in my ear. No water gets through. By easily inserting and removing the stem from the ear.,Prima oordopjes. Oordopjes zitten prima in mijn oor. Komt geen water doorheen. Door het steeltje makkelijk in en uit het oor te halen.,Biking,6
26585,26585,26585,26585,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,1,1,70.0,online,sale,BIB BELT LD BLACK,TRISUITS ACCESS,ROAD BIKE AND E,1,9.99,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,Degelijke band,Band blijft goed zitten. Zakt of draait niet.Start nummer makkelijk te bevestigen.,5,2022-05-22 14:04:38,,,Solid tire. Strap stays in place well. Does not sink or turn. Start number is easy to confirm.,Degelijke band. Band blijft goed zitten. Zakt of draait niet.Start nummer makkelijk te bevestigen.,Biking,2
26586,26586,26586,26586,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,1,1,70.0,online,sale,BIB BELT LD BLACK,TRISUITS ACCESS,ROAD BIKE AND E,1,9.99,VZoTmKAMyQKonZY64P5L53ofirXjqISKbDUXwgIneDw=,Eenvoudige degelijke tas,Fijne frame tas voor energierepen of gelletjes.Door de afgeronde vorm zit de tas niet in de weg.Tas is te klein om een mobiele telefoon in op te bergen.,5,2022-05-22 14:01:36,,,"Simple solid bag. Nice frame bag for energy bars or gels. Due to the rounded shape, the bag does not get in the way. The bag is too small to store a mobile phone.",Eenvoudige degelijke tas. Fijne frame tas voor energierepen of gelletjes.Door de afgeronde vorm zit de tas niet in de weg.Tas is te klein om een mobiele telefoon in op te bergen.,Biking,1
26587,26587,26587,26587,G3tklHtgfDA0WpLtqUSyr22kmXg/0dMI10otqJHKQhI=,1,1,70.0,online,sale,RACER BIB TIGHT,GAR WIN RD M,ROAD BIKE AND E,1,49.99,G3tklHtgfDA0WpLtqUSyr22kmXg/0dMI10otqJHKQhI=,,"Mer 1 dag vertraging het bestelde opgehaald,  prima spullen we zij  er blij mee!",5,2022-10-08 18:30:19,,,". Picked up the ordered item with 1 day delay, great stuff, we are happy with it!",". Mer 1 dag vertraging het bestelde opgehaald,  prima spullen we zij  er blij mee!",Biking,0
26588,26588,26588,26588,Be7EhNjYsXcfVfoEQcBsDTOCWkpVZkgIM4yFhB6037c=,1,10,1161.0,offline,sale,MID-SEASON GLOVES 500 YELLOW,MID SEA RD GLV,ROAD BIKE AND E,1,14.99,Be7EhNjYsXcfVfoEQcBsDTOCWkpVZkgIM4yFhB6037c=,Heel handig op stuur racefiets.,"Handig op stuur racefiets want kan door de bevestiging met sterk elastisch band ook op dikkere gedeelten van het stuur worden bevestigd, bijvoorbeeld op de remcovers.",5,2023-09-16 20:58:15,,,"Very useful on racing bike handlebars. Handy on racing bike handlebars because, thanks to the attachment with a strong elastic band, it can also be attached to thicker parts of the handlebars, for example on the brake covers.","Heel handig op stuur racefiets.. Handig op stuur racefiets want kan door de bevestiging met sterk elastisch band ook op dikkere gedeelten van het stuur worden bevestigd, bijvoorbeeld op de remcovers.",Biking,1
26589,26589,26589,26589,z6JUeYZCEPvcEqO/Azs+VndUyLujj7YcTeTzxMyLaXk=,2,10,1161.0,offline,sale,HELMET ROAD 500 MIPS BLACK,ROAD HELMETS,ROAD BIKE AND E,1,64.99,z6JUeYZCEPvcEqO/Azs+VndUyLujj7YcTeTzxMyLaXk=,Good technology,Hope they are as more secure as they say.,5,2023-02-05 15:23:33,,,Good technology. Hope they are as more secure as they say.,Good technology. Hope they are as more secure as they say.,Biking,2
26590,26590,26590,26590,z6JUeYZCEPvcEqO/Azs+VndUyLujj7YcTeTzxMyLaXk=,2,10,1161.0,offline,sale,HELMET ROAD 500 MIPS BLACK,ROAD HELMETS,ROAD BIKE AND E,1,64.99,z6JUeYZCEPvcEqO/Azs+VndUyLujj7YcTeTzxMyLaXk=,,"In the Rotterdam shop, Decathlon employees really want and do help!!",5,2023-02-05 15:21:38,,,". In the Rotterdam shop, Decathlon employees really want and do help!!",". In the Rotterdam shop, Decathlon employees really want and do help!!",Biking,6
26708,26708,26708,26708,KzuE/zLoqOdw3X058NppMNGs5+rSkFQLB2j/j77goM0=,2,4,70.0,online,sale,THULE EASYFOLD 931 13 PINS 2 BIKES,BIKE CARRIERS,TYRES/SPARE/CAR,1,404.99,KzuE/zLoqOdw3X058NppMNGs5+rSkFQLB2j/j77goM0=,,Fijne winkel,5,2022-12-01 10:13:49,,,. Nice store,. Fijne winkel,Biking,1
26709,26709,26709,26709,j8uFbenMPpfrHcJi6ovVR7zhixjd2CLWnoIygTVkc3g=,1,5,70.0,online,sale,700X23-32 P60,BIKE INNER TUBE,TYRES/SPARE/CAR,4,13.96,j8uFbenMPpfrHcJi6ovVR7zhixjd2CLWnoIygTVkc3g=,Goed spul.,Past perfect op de velg.,4,2022-08-10 19:02:08,,,Good stuff.. Fits perfectly on the rim.,Goed spul.. Past perfect op de velg.,Biking,1
26710,26710,26710,26710,2vQegMwWNaOaZ1szNwviZaeVG/KTrbEKZ7ovEQWmpW0=,1,8,1570.0,offline,sale,OIL BIKE ALL WEATHER TEFLON,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,6.99,2vQegMwWNaOaZ1szNwviZaeVG/KTrbEKZ7ovEQWmpW0=,,"Prettig contact met verkoper. Goede prijs, goede levering.",4,2023-07-28 11:39:54,,,". Pleasant contact with seller. Good price, good delivery.",". Prettig contact met verkoper. Goede prijs, goede levering.",Biking,0
26711,26711,26711,26711,xJ2ycb1zrynhIqRK10UPjaX+YXFt/Z8CzYwobAb4S64=,1,2,70.0,online,sale,"27,5X1,9-2,5 S48",BIKE INNER TUBE,TYRES/SPARE/CAR,1,3.19,xJ2ycb1zrynhIqRK10UPjaX+YXFt/Z8CzYwobAb4S64=,,Moest een week langer op de levering wachten.Vind dat een slechte service.Wel daarvan op de hoogte gebracht maar als je iets nodig hebt en een week extra moet wachten is dat zeer vervelend.,3,2022-07-07 11:40:20,,,". Had to wait an extra week for delivery. I think that is poor service. I was informed of this, but if you need something and have to wait an extra week, it is very annoying.",. Moest een week langer op de levering wachten.Vind dat een slechte service.Wel daarvan op de hoogte gebracht maar als je iets nodig hebt en een week extra moet wachten is dat zeer vervelend.,Biking,4
26734,26734,26734,26734,nVnoe1ym+UnX/pZASIq9C405srRSUwLwDUIO+PJhx1g=,1,2,70.0,online,sale,POLO GRVL MERINO BURGUNDY,M GRVL WARM W,TREKKING GRAVEL,1,59.99,nVnoe1ym+UnX/pZASIq9C405srRSUwLwDUIO+PJhx1g=,Heerlijke polo.,Fijne polo met een goede pasvorm en comfortabel.Lekker zacht materiaal. Met voldoende zakken om je spullen mee te nemen.,5,2022-04-28 21:38:09,,,Lovely polo. Nice polo with a good fit and comfortable. Nice and soft material. With enough pockets to carry your belongings.,Heerlijke polo.. Fijne polo met een goede pasvorm en comfortabel.Lekker zacht materiaal. Met voldoende zakken om je spullen mee te nemen.,Biking,4
26735,26735,26735,26735,nVnoe1ym+UnX/pZASIq9C405srRSUwLwDUIO+PJhx1g=,1,2,70.0,online,sale,POLO GRVL MERINO BURGUNDY,M GRVL WARM W,TREKKING GRAVEL,1,59.99,nVnoe1ym+UnX/pZASIq9C405srRSUwLwDUIO+PJhx1g=,,Prima winkel met een goede prijs kwaliteit verhouding.,5,2022-05-02 18:16:41,,,. Great store with a good price-quality ratio.,. Prima winkel met een goede prijs kwaliteit verhouding.,Biking,1
26741,26741,26741,26741,nva03gkr+KIw46noi/o+HE/NOwEmBrPikvbTSuFuJMg=,1,1,70.0,online,sale,PONCHO 540 NEW BLACK GREY,RAIN WEATH APP,URBAN/FOLDING B,1,39.99,nva03gkr+KIw46noi/o+HE/NOwEmBrPikvbTSuFuJMg=,al menige bui goed doorstaan,"ik gebruik hem ook bij het uitlaten van de hond, erg handig",5,2023-08-27 10:09:42,,,"has weathered many showers. I also use it when walking the dog, very handy","al menige bui goed doorstaan. ik gebruik hem ook bij het uitlaten van de hond, erg handig",Biking,1
26743,26743,26743,26743,3eFFoz1eNVT0CTBl55RtADQRx1rfdgsE/JGmAdjqE+U=,1,2,70.0,online,sale,CITY BIKE HELMET 500 BLACK,URBAN HELMET,URBAN/FOLDING B,1,34.99,3eFFoz1eNVT0CTBl55RtADQRx1rfdgsE/JGmAdjqE+U=,,Ben helemaal tevreden !!,5,2022-05-15 23:28:00,,,. I am completely satisfied!!,. Ben helemaal tevreden !!,Biking,2
26749,26749,26749,26749,HkuxlJKAM3Av0xtUKfDGAuoUwka2Gpv6Fnz6IP8WEnw=,1,1,70.0,online,sale,BIBSHORT GRVL 900,M GRVL WARM W,TREKKING GRAVEL,1,59.99,HkuxlJKAM3Av0xtUKfDGAuoUwka2Gpv6Fnz6IP8WEnw=,Voldeed niet aan beschrijving,Was teleurstellend qua product. Datgene wat er in de beschrijving stond klopte niet. In tegenstelling tot eerder bij Decathlon gekochte fietsbroeken dacht ik nu een stapje verder te gaan met een broek waarmee ik langere tochten kon maken. Dat bleek niet het geval. De zeem deed niet wat ie moest doen. Ik heb geen klacht ingediend maar de broek teruggestuurd. Decathlon heeft zonder problemen het bedrag gecrediteerd. Dat is een zeer groot pluspunt. Ik blijft zeker klant maar wellicht de beschrijving van de leverancier nog beter checken.,3,2023-06-22 11:37:43,,,"Did not match description. Was disappointing in terms of product. What was in the description was incorrect. In contrast to cycling trousers previously purchased from Decathlon, I now thought I would go one step further with trousers that would allow me to make longer trips. This appeared to not be the case. The chamois did not do what it was supposed to do. I did not file a complaint but sent the pants back. Decathlon credited the amount without any problems. That is a very big plus. I will certainly remain a customer, but I might check the supplier's description more carefully.",Voldeed niet aan beschrijving. Was teleurstellend qua product. Datgene wat er in de beschrijving stond klopte niet. In tegenstelling tot eerder bij Decathlon gekochte fietsbroeken dacht ik nu een stapje verder te gaan met een broek waarmee ik langere tochten kon maken. Dat bleek niet het geval. De zeem deed niet wat ie moest doen. Ik heb geen klacht ingediend maar de broek teruggestuurd. Decathlon heeft zonder problemen het bedrag gecrediteerd. Dat is een zeer groot pluspunt. Ik blijft zeker klant maar wellicht de beschrijving van de leverancier nog beter checken.,Biking,0
26760,26760,26760,26760,GakarMVdBwC4MlzjSlO2gsNtLK0ogmNyuX1UeoyAqHU=,1,4,70.0,online,sale,WHEEL JUNIOR 24 FT DISC DW BLACK QR,WHEELS KID,AFTER SALE CYCL,1,59.99,GakarMVdBwC4MlzjSlO2gsNtLK0ogmNyuX1UeoyAqHU=,Prima product,Uitstekend,5,2023-12-01 10:19:22,,,Great product. Excellent,Prima product. Uitstekend,Biking,1
26769,26769,26769,26769,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,9,8,256.0,offline,sale,CITY BIKE ELOPS 520 LF BLUE,URBAN TRAD BIK,URBAN/FOLDING B,1,275.0,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,prima slotje,prima slotje,4,2023-04-11 11:34:06,,,great lock. great lock,prima slotje. prima slotje,Biking,0
26770,26770,26770,26770,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,9,8,256.0,offline,sale,CITY BIKE ELOPS 520 LF BLUE,URBAN TRAD BIK,URBAN/FOLDING B,1,275.0,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,prettig hanteerbaar,prettig hanteerbaar,4,2023-04-11 10:14:02,,,pleasant to handle. pleasant to handle,prettig hanteerbaar. prettig hanteerbaar,Biking,2
26771,26771,26771,26771,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,9,8,256.0,offline,sale,CITY BIKE ELOPS 520 LF BLUE,URBAN TRAD BIK,URBAN/FOLDING B,1,275.0,e9cJjhqj+z9hq4QuXGAUGLclrcmex+TKYxDFcy52cfE=,,niets op aan te merken,5,2023-04-11 10:10:22,,,. nothing to complain about,. niets op aan te merken,Biking,5
26775,26775,26775,26775,s8v1AW9yF8vOjXlqOoL8LEq5GaNkVBUvjzORVNpLbnk=,1,2,70.0,online,sale,CITY EBIKE ELOPS 120E LF,ELEC URBAN BIKE,URBAN/FOLDING B,1,799.99,s8v1AW9yF8vOjXlqOoL8LEq5GaNkVBUvjzORVNpLbnk=,Top fiets,Rijd lekker makkelijk met trap ondersteuning ben nu minder moe en kan nu aan een stuk door tijden had veel eerder moeten doen . Raad deze zeker aan,5,2022-05-31 09:55:49,,,"Top bike. Ride nice and easy with pedal assistance, I am now less tired and can now go through times, I should have done this much sooner. Definitely recommend this one",Top fiets. Rijd lekker makkelijk met trap ondersteuning ben nu minder moe en kan nu aan een stuk door tijden had veel eerder moeten doen . Raad deze zeker aan,Biking,2
26776,26776,26776,26776,s8v1AW9yF8vOjXlqOoL8LEq5GaNkVBUvjzORVNpLbnk=,1,2,70.0,online,sale,CITY EBIKE ELOPS 120E LF,ELEC URBAN BIKE,URBAN/FOLDING B,1,799.99,s8v1AW9yF8vOjXlqOoL8LEq5GaNkVBUvjzORVNpLbnk=,Top gemakkelijk te monteren en te gebruiken,Top gemakkelijk te monteren en te gebruiken,5,2022-06-01 13:51:40,,,Top easy to assemble and use. Top easy to assemble and use,Top gemakkelijk te monteren en te gebruiken. Top gemakkelijk te monteren en te gebruiken,Biking,2
26780,26780,26780,26780,GAB2Xfgcvv55h9m9fXzmteNmlsHlckneKP699vd4qr4=,1,8,1088.0,offline,sale,FOLDING BIKE OXYLANE TILT 500E TURQUOISE,ELECT FOLD BIKE,URBAN/FOLDING B,2,1799.98,GAB2Xfgcvv55h9m9fXzmteNmlsHlckneKP699vd4qr4=,Looks goed Maar past niks onder de bagage drager,Er past bijna niks over de bagage drager verder goed,3,2022-08-18 14:19:34,,,"Looks good, but nothing fits under the luggage carrier. Almost nothing else fits well over the luggage carrier",Looks goed Maar past niks onder de bagage drager. Er past bijna niks over de bagage drager verder goed,Biking,1
27010,27010,27010,27010,Z7f0EbHr83Nyhx4dZwB/bYLBeER1vLoDH0Ns1JVxwf0=,1,8,1186.0,offline,return,BIKE LOCK 300 KEY BLACK,BIKE LOCKS,BIKE ACCESSORIE,-1,-12.99,Z7f0EbHr83Nyhx4dZwB/bYLBeER1vLoDH0Ns1JVxwf0=,,"Received a bicycle at home , the bike is doing weird noise not very well ajusted , so disappointed",1,,,,". Received a bicycle at home , the bike is doing weird noise not very well ajusted , so disappointed",". Received a bicycle at home , the bike is doing weird noise not very well ajusted , so disappointed",Biking,4
27011,27011,27011,27011,wv1bYIdL4KYmW/W60gskNjlQhAIleJhlDI+LspcKK30=,1,1,70.0,online,sale,SADDLE HARNESS BKP .,BIKE SADDLE BAG,BIKE ACCESSORIE,1,48.99,wv1bYIdL4KYmW/W60gskNjlQhAIleJhlDI+LspcKK30=,superstabiele zadeltas,"ik heb de grote Ortlieb zadeltas die me op zich goed bevalt. Dat wat ik er minder fijn aan vind wordt met dit harnas en bijpassende drybag perfect opgelost. Als ik uit het zadel kom en aanzet dan zwiept de Ortlieb enigszins op en neer, niet zo heel stabiel. Deze helemaal niet, is zo stabiel als maar kan. Andere nadeel aan de Ortlieb is dat de tas in principe op de fiets blijft wat met inpakken iets lastiger is in vergelijking met deze tas. Alle spullen duw ik er strak in, draai het ventiel dicht en monteer de tas in het harnas, werkt superprettig. Enige nadeel van deze Decathlon combi, enkele honderden grammen zwaarder maar op het totaal van fiets met tassen valt dat mee. Hopelijk net zo duurzaam als de Ortlieb maar dat zal de tijd leren. Superblij mee in ieder geval.",5,2022-05-07 14:53:34,,,"super stable saddle bag. I have the large Ortlieb saddle bag that I really like. What I don't like about it is solved perfectly with this harness and matching dry bag. When I get out of the saddle and start, the Ortlieb sways slightly up and down, not very stable. This one not at all, it's as stable as it gets. Another disadvantage of the Ortlieb is that the bag basically remains on the bicycle, which makes packing a little more difficult compared to this bag. I push all the stuff in tightly, close the valve and mount the bag in the harness, which works great. The only disadvantage of this Decathlon combination, it is several hundred grams heavier, but on the total bike with bags it is not too bad. Hopefully just as durable as the Ortlieb, but time will tell. In any case, super happy with it.","superstabiele zadeltas. ik heb de grote Ortlieb zadeltas die me op zich goed bevalt. Dat wat ik er minder fijn aan vind wordt met dit harnas en bijpassende drybag perfect opgelost. Als ik uit het zadel kom en aanzet dan zwiept de Ortlieb enigszins op en neer, niet zo heel stabiel. Deze helemaal niet, is zo stabiel als maar kan. Andere nadeel aan de Ortlieb is dat de tas in principe op de fiets blijft wat met inpakken iets lastiger is in vergelijking met deze tas. Alle spullen duw ik er strak in, draai het ventiel dicht en monteer de tas in het harnas, werkt superprettig. Enige nadeel van deze Decathlon combi, enkele honderden grammen zwaarder maar op het totaal van fiets met tassen valt dat mee. Hopelijk net zo duurzaam als de Ortlieb maar dat zal de tijd leren. Superblij mee in ieder geval.",Biking,1
27012,27012,27012,27012,UbVD3xRfUdqOv8tqYcLVtraIYaiCjeK8lWGClNSoQxk=,1,8,1088.0,offline,sale,BOTTLE CAGE RAPID FIX BLACK,BOTTLE/CAGE,BIKE ACCESSORIE,2,7.98,UbVD3xRfUdqOv8tqYcLVtraIYaiCjeK8lWGClNSoQxk=,Ik vind het een super fiets,"Het is een fijne fiets, zeker voor lekker door de bossen te rijden, en ik vind hem ook heel mooi, ik ben er zeer blij mee.",5,2022-04-10 18:35:52,,,"I think it's a great bike. It is a nice bike, especially for riding through the woods, and I also think it is very beautiful, I am very happy with it.","Ik vind het een super fiets. Het is een fijne fiets, zeker voor lekker door de bossen te rijden, en ik vind hem ook heel mooi, ik ben er zeer blij mee.",Biking,1
