,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
1514,22618,22618,22618,1vFNXQgQv/utmA0naPC4QceibPBXQYPWKEp1VE5Pk+Q=,2,2,70.0,online,sale,TRACKSUIT ADIDAS S500 AW22,TRACKSUIT GIRL,KIDS SPORTIVE E,1,24.99,1vFNXQgQv/utmA0naPC4QceibPBXQYPWKEp1VE5Pk+Q=,,Prima. Artikelen voldoen aan eisen en zeer snelle levering.,5,2022-10-13 06:27:35,,,. Fine. Items meet requirements and very fast delivery.,. Prima. Artikelen voldoen aan eisen en zeer snelle levering.,Fitness and Yoga,0,0,Delivery,7.6619983,0.97552204,10.208505,11.211676,5.147988
1515,22619,22619,22619,9n+6lmgokbTmpkS/cr8pmYYoLDHeouzF9OwChnFtTcE=,1,10,896.0,offline,sale,TS 100 JR WHITE BLUE,JUNIOR MULTISPO,KIDS SPORTIVE E,1,8.99,9n+6lmgokbTmpkS/cr8pmYYoLDHeouzF9OwChnFtTcE=,,.,5,2022-08-30 09:13:33,,,,. .,Fitness and Yoga,2,2,Unknown,-19.243568,0.70955473,7.856048,-16.111685,20.813892
1516,22620,22620,22620,b+JICEua3ynfOEkLV5BaDIQSBxLq78g6uXJkfmsqmTk=,1,10,2224.0,offline,sale,SHORT W500 G GRN,TSHIRT SHORT GI,KIDS SPORTIVE E,1,5.99,b+JICEua3ynfOEkLV5BaDIQSBxLq78g6uXJkfmsqmTk=,Fijne gysok,Mooie goedzittende gymsok. Perfect voor de gymles,5,2022-09-05 21:04:56,,,Nice gysok. Nice well-fitting gym sock. Perfect for gym class,Fijne gysok. Mooie goedzittende gymsok. Perfect voor de gymles,Fitness and Yoga,10,10,Fitness Clothing,11.189427,2.632277,5.214392,5.166475,1.7556562
1517,22621,22621,22621,b+JICEua3ynfOEkLV5BaDIQSBxLq78g6uXJkfmsqmTk=,1,10,2224.0,offline,sale,SHORT W500 G GRN,TSHIRT SHORT GI,KIDS SPORTIVE E,1,5.99,b+JICEua3ynfOEkLV5BaDIQSBxLq78g6uXJkfmsqmTk=,Mooie gymschoen,Fijne gymschoenen die mooi zitten aan de voet,5,2022-09-05 21:01:49,,,Nice sneakers. Nice sneakers that fit nicely on the foot,Mooie gymschoen. Fijne gymschoenen die mooi zitten aan de voet,Fitness and Yoga,10,10,Fitness Clothing,11.19544,2.071094,4.6587467,4.8823705,2.3958137
1518,22622,22622,22622,5F15z1GghO9Y+QzqEpE+zUTdcDNYxAeKsKpRqCjq2LA=,1,2,70.0,online,sale,TS130 JR PINK WHITE,JUNIOR MULTISPO,KIDS SPORTIVE E,1,13.99,5F15z1GghO9Y+QzqEpE+zUTdcDNYxAeKsKpRqCjq2LA=,Mijn kind is helemaal blij met haar schoenen,"Ze had ze nodig voor de gym, ze vindt ze heel fijn.",5,2022-02-06 12:09:25,,,"My child is completely happy with her shoes. She needed them for the gym, she really likes them.","Mijn kind is helemaal blij met haar schoenen. Ze had ze nodig voor de gym, ze vindt ze heel fijn.",Fitness and Yoga,10,10,Fitness Clothing,10.877246,1.8892509,4.7556643,5.192463,2.6957672
1519,22787,22787,22787,zTGWIteKzJ5XLbUNXBSXnF/VNXsXKk5HdkWgt4tY8GM=,1,10,1186.0,offline,sale,SOFT YOGA W PANT BLACK GREY,WOMAN YOGA,YOGA,1,19.99,zTGWIteKzJ5XLbUNXBSXnF/VNXsXKk5HdkWgt4tY8GM=,"Tof tentje, simpel op te zetten: waar voor je geld",Prima tent en uitstekend prijs-kwaliteit verhouding,5,2022-05-31 19:32:19,,,"Great tent, easy to set up: value for money. Great tent and excellent price-quality ratio","Tof tentje, simpel op te zetten: waar voor je geld. Prima tent en uitstekend prijs-kwaliteit verhouding",Fitness and Yoga,8,8,Fitness Gear,8.943734,0.8388521,7.426073,9.070321,2.366344
1520,22789,22789,22789,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,1,2,70.0,online,return,SEAM SOFT YOGA LEGGING BLUE,WOMAN YOGA,YOGA,-1,-19.99,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,Oncomfortabel strak,"De kleur is prachtig. Stof voelt aangenaam. Maar draagcomfort zeer slecht. Bij de naden zit het erg strak. De heupband geeft geen ruimte voor organen. De naden laten ook los, nieuw uit de verpakking.",1,2022-10-15 11:49:22,,,"Uncomfortably tight. The color is beautiful. Fabric feels pleasant. But wearing comfort very poor. It is very tight at the seams. The hip belt leaves no room for organs. The seams are also coming loose, new out of the package.","Oncomfortabel strak. De kleur is prachtig. Stof voelt aangenaam. Maar draagcomfort zeer slecht. Bij de naden zit het erg strak. De heupband geeft geen ruimte voor organen. De naden laten ook los, nieuw uit de verpakking.",Fitness and Yoga,1,1,Size-Fit Evaluation,9.346788,3.7805104,7.1659255,8.312339,-1.3337064
1521,22790,22790,22790,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,1,2,70.0,online,return,SEAM SOFT YOGA LEGGING BLUE,WOMAN YOGA,YOGA,-1,-19.99,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,Gek model,"De naden bij het kruis lopen vreemd, ziet er raar uit. Stof is vrij ruw, heeft niet mijn voorkeur.",1,2022-10-17 16:07:28,,,"Crazy model. The seams at the crotch are strange, looks strange. Fabric is quite rough, not my preference.","Gek model. De naden bij het kruis lopen vreemd, ziet er raar uit. Stof is vrij ruw, heeft niet mijn voorkeur.",Fitness and Yoga,1,1,Size-Fit Evaluation,9.107458,3.5951276,7.0638523,7.7411427,-0.6793652
1522,22791,22791,22791,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,1,2,70.0,online,return,SEAM SOFT YOGA LEGGING BLUE,WOMAN YOGA,YOGA,-1,-19.99,om2d5KgQHQOv6Q9glB5LB2horn5aYf/qpchRFrTALEE=,Katoenen tweede huid,"Erg fijne legging waarin ik goed kan bewegen, heb een tweede besteld. Ik kies een maat kleiner dan normaal zodat de heupband mooi aansluit, anders wordt deze wat lubberig. Zit niet te strak.",5,2022-10-15 11:47:19,,,"Cotton second skin. Very nice leggings in which I can move well, I ordered a second one. I choose a size smaller than normal so that the hip band fits nicely, otherwise it will become a bit loose. Not too tight.","Katoenen tweede huid. Erg fijne legging waarin ik goed kan bewegen, heb een tweede besteld. Ik kies een maat kleiner dan normaal zodat de heupband mooi aansluit, anders wordt deze wat lubberig. Zit niet te strak.",Fitness and Yoga,9,9,Fitness Clothing,9.994806,4.514529,6.822147,8.257113,-2.110534
1523,22860,22860,22860,FhrC6lLfkDtZUSBpePd/2mLwz9NKmSz9FHBqyj2jVsg=,1,10,1088.0,offline,sale,BENCH PRESS FOLD . .,BODYBUILDING EQ,MUSCLE & CROSS,1,98.99,FhrC6lLfkDtZUSBpePd/2mLwz9NKmSz9FHBqyj2jVsg=,Prima bankje,"Prima bankje, stevig en netjes afgewerkt.",5,2022-12-02 09:19:15,,,"Great bench. Great bench, sturdy and neatly finished.","Prima bankje. Prima bankje, stevig en netjes afgewerkt.",Fitness and Yoga,8,8,Fitness Gear,11.093642,0.5217362,7.4307575,6.912173,3.5575166
1524,22861,22861,22861,FhrC6lLfkDtZUSBpePd/2mLwz9NKmSz9FHBqyj2jVsg=,1,10,1088.0,offline,sale,BENCH PRESS FOLD . .,BODYBUILDING EQ,MUSCLE & CROSS,1,98.99,FhrC6lLfkDtZUSBpePd/2mLwz9NKmSz9FHBqyj2jVsg=,,"Het zou erg fijn zijn als je op een of andere manier, bijvoorbeeld door de paden onder te verdelen in vakken, de winkel kan segmenteren.Ik had 5 artikelen van allemaal andere sporten nodig en heb me rotgezocht, uiteindelijk aan 2 medewerkers gevraagd waar het lag en die hielpen me utstekend.",5,2022-12-02 09:18:09,,,". It would be very nice if you could segment the store in some way, for example by dividing the paths into sections. I needed 5 items from all different sports and I searched around, eventually asking 2 employees where it was located. and they helped me immensely.",". Het zou erg fijn zijn als je op een of andere manier, bijvoorbeeld door de paden onder te verdelen in vakken, de winkel kan segmenteren.Ik had 5 artikelen van allemaal andere sporten nodig en heb me rotgezocht, uiteindelijk aan 2 medewerkers gevraagd waar het lag en die hielpen me utstekend.",Fitness and Yoga,6,6,Store and Staff,6.2862144,-1.3779906,8.41944,13.084192,2.3358681
1525,22862,22862,22862,ze4rL8lByqgEnxkzgHSTJ1weSqvOHO45dSdcEk22cXU=,2,10,664.0,offline,sale,OPTIMUM WGS VANILLE 908G,PROT / COMPL,MUSCLE & CROSS,1,39.99,ze4rL8lByqgEnxkzgHSTJ1weSqvOHO45dSdcEk22cXU=,Lekker en goed,Lekker en goed,4,2022-12-28 14:38:56,,,Tasty and good. Tasty and good,Lekker en goed. Lekker en goed,Fitness and Yoga,8,8,Fitness Gear,9.660209,1.6056446,8.187096,8.598591,3.6563537
1526,23013,23013,23013,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,1,10,896.0,offline,sale,SHORT 520 REGULAR GYM BLACK,MAN TS SHORT,FITNESS TRAININ,1,17.99,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,"Prima, valt wel smal","Het is een prima broekje, valt wel smal, dus voor een lossere versie zou ik een grotere maat nemen.",4,2022-07-28 08:21:18,,,"Fine, but it is narrow. These are great pants, but they are narrow, so for a looser version I would take a larger size.","Prima, valt wel smal. Het is een prima broekje, valt wel smal, dus voor een lossere versie zou ik een grotere maat nemen.",Fitness and Yoga,13,13,Fitness Clothing,9.214389,5.0868616,7.5224094,9.119331,-1.6702216
1527,23014,23014,23014,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,1,10,896.0,offline,sale,SHORT 520 REGULAR GYM BLACK,MAN TS SHORT,FITNESS TRAININ,1,17.99,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,,Fijne overzichtelijke winkel op een goede locatie,4,2022-07-09 08:53:26,,,". Nice, well-organized store in a good location",. Fijne overzichtelijke winkel op een goede locatie,Fitness and Yoga,6,6,Store and Staff,6.5025587,-1.4868056,8.276172,12.863145,2.3333864
1528,23015,23015,23015,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,1,10,896.0,offline,sale,SHORT 520 REGULAR GYM BLACK,MAN TS SHORT,FITNESS TRAININ,1,17.99,2xthodqjZQlrKGkkYbI81q3FuA2Q25hq3PP/oIiKYuU=,Prima,"Prima broekje, lekker om in te bewegen, maar ook om aan te hebben op de camping of gewoon thuis",4,2022-07-28 08:22:20,,,"Fine. Great pants, nice to move around in, but also to wear at the campsite or just at home","Prima. Prima broekje, lekker om in te bewegen, maar ook om aan te hebben op de camping of gewoon thuis",Fitness and Yoga,13,13,Fitness Clothing,9.403756,5.3893614,7.599818,9.425937,-1.9238436
1529,23016,23016,23016,hrPS3iuUAHlaeM+PT3VGolit6f/m3N2M/HE2NYIauj4=,1,2,70.0,online,sale,SHORT REGULAR 100 BLACK M,MAN TS SHORT,FITNESS TRAININ,2,11.98,hrPS3iuUAHlaeM+PT3VGolit6f/m3N2M/HE2NYIauj4=,,Koop altijd bij Decathlon zegt toch genoeg hè?,5,2022-01-17 09:11:41,,,". Always buy from Decathlon says it all, doesn't it?",. Koop altijd bij Decathlon zegt toch genoeg hè?,Fitness and Yoga,16,16,Store and Staff,5.8856387,1.0753791,6.9652176,11.156825,0.4214556
1530,23017,23017,23017,TzVPMeaZh3qFsYhE7a1f4R59QW6sP1Z1TwwOwdCYTZg=,1,5,70.0,online,sale,MS100 IVORY BLACK,FIT STEPPER,FITNESS TRAININ,1,39.99,TzVPMeaZh3qFsYhE7a1f4R59QW6sP1Z1TwwOwdCYTZg=,Goed,30 minuten steppers.,5,2023-07-07 11:56:29,,,Good. 30 minutes of steppers.,Goed. 30 minuten steppers.,Fitness and Yoga,8,8,Fitness Gear,9.839557,0.9066981,6.864904,8.301165,2.1585233
1531,23018,23018,23018,YimQKFTLtpit4wwoCviAHDrVrQtAAhYu2WAvh5R7nOA=,2,2,70.0,online,sale,3S TIGHT DARK GREY PINK SS21,WOMAN TS LEGG,FITNESS TRAININ,1,19.99,YimQKFTLtpit4wwoCviAHDrVrQtAAhYu2WAvh5R7nOA=,,Prima assortiment en snelle bezorging,4,2022-05-29 10:28:41,,,. Excellent range and fast delivery,. Prima assortiment en snelle bezorging,Fitness and Yoga,0,0,Delivery,7.8133073,0.6607585,10.281099,10.993106,4.842168
1532,23019,23019,23019,SY7p10UlOp28hNjyFYHNKq03mvWMKoRPAQ30TuZIe/4=,1,5,70.0,online,sale,FTI500A W LEGGINGS BLUE,W. COLLECTION,FITNESS TRAININ,1,12.99,SY7p10UlOp28hNjyFYHNKq03mvWMKoRPAQ30TuZIe/4=,Heel mooi.,Mooie kleur. Super pasvorm.,5,2022-03-18 23:46:50,,,Very beautiful.. Nice color. Great fit.,Heel mooi.. Mooie kleur. Super pasvorm.,Fitness and Yoga,1,1,Size-Fit Evaluation,8.45015,3.2311785,7.4661245,7.8299246,-0.17006053
1533,23020,23020,23020,dzXbP+UCCLtb/6ZLW3Btdc+55S5tSCSgL5EH61MZHPI=,2,10,2678.0,offline,sale,PANT ADI SERENO NAVY,FIT BEG M OUTFI,FITNESS TRAININ,1,39.99,dzXbP+UCCLtb/6ZLW3Btdc+55S5tSCSgL5EH61MZHPI=,,"fijn om in de stad een lokatie te hebben, voor ophalen pakketten, retouren en kleine aankopen",5,2023-09-29 08:43:38,,,". nice to have a location in the city for picking up packages, returns and small purchases",". fijn om in de stad een lokatie te hebben, voor ophalen pakketten, retouren en kleine aankopen",Fitness and Yoga,6,6,Store and Staff,6.627617,-1.5232288,8.359157,12.706569,2.4412928
1534,23021,23021,23021,2dNQ+jZoKZRI42FXt4Y5kgvaLQQG6EUJ6Zx9WzFGIH4=,1,2,70.0,online,sale,PILATES BAND LIGHT,WEIGHTS&ELAST.,FITNESS TRAININ,1,6.99,2dNQ+jZoKZRI42FXt4Y5kgvaLQQG6EUJ6Zx9WzFGIH4=,,"Snel, efficient, plezierig, duidelijke afleveringskeuze",5,2022-06-18 20:32:15,,,". Fast, efficient, pleasant, clear delivery choice",". Snel, efficient, plezierig, duidelijke afleveringskeuze",Fitness and Yoga,0,0,Delivery,7.7043347,0.85108906,10.450237,11.26567,5.145267
1535,23022,23022,23022,fC8oa3qe0jG1qWBf6xyni6+49NSwl6nCiUl8MyWXOqc=,1,10,1088.0,offline,sale,FTI 120 W LEGGINGS BLACK,W ESSENTIAL,FITNESS TRAININ,1,19.99,fC8oa3qe0jG1qWBf6xyni6+49NSwl6nCiUl8MyWXOqc=,,Geen enkel personeelslid zei goedendag of vroeg of ze konden helpen,3,2023-12-15 08:59:00,,,. Not a single staff member said hello or asked if they could help,. Geen enkel personeelslid zei goedendag of vroeg of ze konden helpen,Fitness and Yoga,14,14,Store and Staff,6.4262824,-1.8186868,9.9828415,14.155423,3.783332
1536,23023,23023,23023,df3JrbP1641pQ1TXP5e/X0E6k+DJZSVeY1iiV6VLvRY=,1,2,70.0,online,sale,T-SHIRT REGULAR 500 HEATHER WHITE M,MAN TS SHORT,FITNESS TRAININ,1,8.99,df3JrbP1641pQ1TXP5e/X0E6k+DJZSVeY1iiV6VLvRY=,Goedkoop,Het is beter om een paar euro toe te voegen en iets duurder te kopen.  Het materiaal is erg dun en wijkt af van de kwaliteit die ik gewend ben bij Decathlon.,4,2023-06-23 10:25:46,,,Cheap. It is better to add a few euros and buy something more expensive. The material is very thin and differs from the quality I am used to from Decathlon.,Goedkoop. Het is beter om een paar euro toe te voegen en iets duurder te kopen.  Het materiaal is erg dun en wijkt af van de kwaliteit die ik gewend ben bij Decathlon.,Fitness and Yoga,16,16,Store and Staff,5.959499,0.97725886,6.905022,11.048392,0.5455897
1537,23024,23024,23024,df3JrbP1641pQ1TXP5e/X0E6k+DJZSVeY1iiV6VLvRY=,1,2,70.0,online,sale,T-SHIRT REGULAR 500 HEATHER WHITE M,MAN TS SHORT,FITNESS TRAININ,1,8.99,df3JrbP1641pQ1TXP5e/X0E6k+DJZSVeY1iiV6VLvRY=,Zeer goede prijs van productkwaliteit,Zeer goede prijs van productkwaliteit.  Zeer goed gemaakt van goed materiaal.  Voldoet aan mijn verwachtingen,5,2023-06-23 10:22:01,,,Very good price of product quality. Very good price of product quality. Very well made of good material. Meets my expectations,Zeer goede prijs van productkwaliteit. Zeer goede prijs van productkwaliteit.  Zeer goed gemaakt van goed materiaal.  Voldoet aan mijn verwachtingen,Fitness and Yoga,12,12,Price-Quality Evaluation,8.800968,0.17215514,8.036542,9.75328,3.069861
1538,23025,23025,23025,h5JyXbhcAMxj9DS4C+LhFKrjb1Iz/w/quoGjt+/nxak=,1,10,2227.0,offline,sale,FST 100 LOOSE,W ESSENTIAL,FITNESS TRAININ,1,7.99,h5JyXbhcAMxj9DS4C+LhFKrjb1Iz/w/quoGjt+/nxak=,,all right,4,2023-06-29 01:08:45,,,. all right,. all right,Fitness and Yoga,5,5,Good Product,9.808758,-2.2726853,11.840423,8.569308,8.29669
1539,23026,23026,23026,wmUNcXxYWN+/M3HcApbgg6k/Vas38fcodI4sSp7M8gI=,1,10,1088.0,offline,sale,PVC DUMBBELLS 2*1 KG,WEIGHTS&ELAST.,FITNESS TRAININ,1,9.99,wmUNcXxYWN+/M3HcApbgg6k/Vas38fcodI4sSp7M8gI=,,"Bij de kassa is wat onduidelijkheid,  maar verder prima winkel",4,2023-10-22 11:26:55,,,". There is some confusion at the checkout, but otherwise a great store",". Bij de kassa is wat onduidelijkheid,  maar verder prima winkel",Fitness and Yoga,6,6,Store and Staff,7.1427965,-1.2379912,8.221882,12.195265,2.5690954
1540,23030,23030,23030,/OFCmwIFBDuPM/2yXpQ+7tvb95NWZmxnA483Qy1uoXU=,1,10,1161.0,offline,sale,PILATES BAND LIGHT,WEIGHTS&ELAST.,FITNESS TRAININ,1,6.99,/OFCmwIFBDuPM/2yXpQ+7tvb95NWZmxnA483Qy1uoXU=,,"Mooie zaak, veel keus!",5,2022-03-17 15:48:48,,,". Nice place, lots of choice!",". Mooie zaak, veel keus!",Fitness and Yoga,6,6,Store and Staff,7.29701,-1.3098443,8.031267,12.026224,2.350335
1541,23031,23031,23031,QeNYxXmTFQ3zTXWzmufq1D5s3HSq4ACgGFpqTs1/kZc=,1,10,2224.0,offline,sale,FTI 120 W LEGGINGS KHAKI,W ESSENTIAL,FITNESS TRAININ,1,16.99,QeNYxXmTFQ3zTXWzmufq1D5s3HSq4ACgGFpqTs1/kZc=,Slechte kwaliteit en komt niet overeen met de maat,Ik heb zo'n zelfde legging die super goed bevalt dus dacht haal er nog 1 maar dat valt echt tegen. Hele andere stof en had al maatje groter besteld maar is nog veel te strak,1,2022-02-08 09:01:52,,,"Poor quality and does not match the size. I have the same pair of leggings that I really like, so I thought I'd get another one, but that's really disappointing. Completely different fabric and had already ordered a size larger but it is still much too tight",Slechte kwaliteit en komt niet overeen met de maat. Ik heb zo'n zelfde legging die super goed bevalt dus dacht haal er nog 1 maar dat valt echt tegen. Hele andere stof en had al maatje groter besteld maar is nog veel te strak,Fitness and Yoga,9,9,Fitness Clothing,9.847993,4.035962,6.795145,8.046674,-1.7141296
1542,23032,23032,23032,alJnpMc9LlwjgdNWfdI7GcAVqsLgvmeFSMnS+Wqpc9g=,1,2,70.0,online,sale,FTI 100 W LEGGING BLACK,W ESSENTIAL,FITNESS TRAININ,1,13.99,alJnpMc9LlwjgdNWfdI7GcAVqsLgvmeFSMnS+Wqpc9g=,,"De maten vallen heel erg klein, ik had een xl bestelt die normaal moet passen maar deze was net zo klein als een L",4,2023-03-19 10:33:25,,,". The sizes are very small, I ordered an XL that should fit normally, but it was just as small as an L",". De maten vallen heel erg klein, ik had een xl bestelt die normaal moet passen maar deze was net zo klein als een L",Fitness and Yoga,1,1,Size-Fit Evaluation,7.5875225,3.1757307,7.159764,8.903067,-0.59524596
1543,23033,23033,23033,s64tKyunS5WaPWHBrCkAkoMoTMJ4cS1ym0G85ZBMeHY=,1,1,70.0,online,sale,JACKET 100 HOOD GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,1,17.99,s64tKyunS5WaPWHBrCkAkoMoTMJ4cS1ym0G85ZBMeHY=,,Geen tips,5,2022-09-01 21:31:27,,,. No tips,. Geen tips,Fitness and Yoga,5,5,Good Product,9.383483,-1.9686818,11.275088,8.949083,7.7488112
1544,23034,23034,23034,ky2r0WtP3P6FkpB10suS2LVuOr1RWz1wNzuT6gC5KdY=,1,10,664.0,offline,sale,FBRA920 ZIP BLACK,W BRA,FITNESS TRAININ,2,49.98,ky2r0WtP3P6FkpB10suS2LVuOr1RWz1wNzuT6gC5KdY=,Fijne sport bh met gemakkelijke sluiting voor,Ik moest een stevige sport BH hebben voor na mijn borstoperatie. Deze is superfijn en door de sluiting voor ook gemakkelijk aan te trekken.,4,2022-03-12 10:52:47,,,Nice sports bra with easy closure at the front. I needed a sturdy sports bra for after my breast surgery. This is super nice and easy to put on because of the closure at the front.,Fijne sport bh met gemakkelijke sluiting voor. Ik moest een stevige sport BH hebben voor na mijn borstoperatie. Deze is superfijn en door de sluiting voor ook gemakkelijk aan te trekken.,Fitness and Yoga,18,18,Fitness Clothing,8.89897,2.6045258,5.701841,6.474586,0.84047043
1545,23035,23035,23035,uxvAuP3Ljg4d+0l8WGH3L6ew0X+6EUHWm3RxlQF1SH8=,1,2,70.0,online,sale,SOCKS NONSLIP GYM BLACK,WOMAN TS LEGG,FITNESS TRAININ,1,2.99,uxvAuP3Ljg4d+0l8WGH3L6ew0X+6EUHWm3RxlQF1SH8=,Heb meteen maar de mint-kleurige besteld,"Superfijn om als gewone bh te dragen, ik hen eerlijk gezegd geen idee hoe die het doet bij sporten want dat heb ik niet gedaan. Maar de hond uitlaten ging prima :-D Ik was bang dat de vulling (zoals vaak gebeurt met dit soort) zou schuiven maar dat is voor mij niet zo. Ik was verrast dat hij nog een mooie vorm geeft ook; als bh geeft hij prima steun aan mijn slappe dames, zonder dat het voelt als een """"echte"""" bh, die ik altijd het liefst bij thuiskomen al uittrek. Deze mag aanblijven tot het bedtijd is. En de rug is natuurlijk superleuk straks, als de topjes weer wat onthullender zijn. Ik heb hem een week of wat later ook maar lekker in de andere kleur besteld. Dat lijkt me alleszeggend. Jammer dat er niet nog veel meer kleuren van zijn! Rood, bruin, groen, zwart, ik zou ze zeker allemaal kopen! (De prijs is ook helemaal fantastisch, toch?)",5,2022-05-24 18:39:26,,,"I immediately ordered the mint-colored one. Super nice to wear as a regular bra, I honestly have no idea how it performs during sports because I haven't done that. But walking the dog went fine :-D I was afraid that the filling would slide (as often happens with this type) but that is not the case for me. I was surprised that it also gives a nice shape; As a bra it provides excellent support to my sagging ladies, without it feeling like a ""real"" bra, which I always prefer to take off when I get home. This may remain on until it is time for bed. And of course the back will be super fun later, when the tops are a bit more revealing. I ordered it in the other color a week or so later. That seems telling to me. Too bad there aren't many more colors available! Red, brown, green, black, I would definitely buy them all! (The price is also fantastic, right?)","Heb meteen maar de mint-kleurige besteld. Superfijn om als gewone bh te dragen, ik hen eerlijk gezegd geen idee hoe die het doet bij sporten want dat heb ik niet gedaan. Maar de hond uitlaten ging prima :-D Ik was bang dat de vulling (zoals vaak gebeurt met dit soort) zou schuiven maar dat is voor mij niet zo. Ik was verrast dat hij nog een mooie vorm geeft ook; als bh geeft hij prima steun aan mijn slappe dames, zonder dat het voelt als een """"echte"""" bh, die ik altijd het liefst bij thuiskomen al uittrek. Deze mag aanblijven tot het bedtijd is. En de rug is natuurlijk superleuk straks, als de topjes weer wat onthullender zijn. Ik heb hem een week of wat later ook maar lekker in de andere kleur besteld. Dat lijkt me alleszeggend. Jammer dat er niet nog veel meer kleuren van zijn! Rood, bruin, groen, zwart, ik zou ze zeker allemaal kopen! (De prijs is ook helemaal fantastisch, toch?)",Fitness and Yoga,18,18,Fitness Clothing,8.863879,2.6726358,5.737275,6.489089,0.77631915
1546,23036,23036,23036,Grpzlgnm1rBF/I/xuBnvacqQQZaMc2n1rkyjhU0dlFU=,1,10,1089.0,offline,sale,TANK FTA 100 W WHITE,W ESSENTIAL,FITNESS TRAININ,1,5.99,Grpzlgnm1rBF/I/xuBnvacqQQZaMc2n1rkyjhU0dlFU=,,Leuke winkel,5,2023-06-17 14:10:15,,,. Nice shop,. Leuke winkel,Fitness and Yoga,6,6,Store and Staff,7.350525,-1.7118074,7.9228635,12.0891285,1.9996053
1547,23037,23037,23037,fFGVgzj4NOHcFpNTXFwSNPgy0O2rzmxt1eyRrD9OUWg=,1,10,896.0,offline,sale,GAFJSM 500,WOMEN'S GYM APP,GYMNASTICS ACCR,1,7.99,fFGVgzj4NOHcFpNTXFwSNPgy0O2rzmxt1eyRrD9OUWg=,,Alles wat ik nodig had kun ik makkelijk vinden,5,2022-10-11 09:57:52,,,. I could easily find everything I needed,. Alles wat ik nodig had kun ik makkelijk vinden,Fitness and Yoga,14,14,Store and Staff,6.9893155,-0.7557895,9.505931,12.661511,3.7024891
1548,23064,23064,23064,gwFwMBlsW/IKMRelQeEOTuAJTFitscLWwpvYaxtUEBE=,1,1,70.0,online,sale,JUMP BALL 45CM BLUE,AWAKENING EQUIP,KIDS SPORTIVE E,1,10.99,gwFwMBlsW/IKMRelQeEOTuAJTFitscLWwpvYaxtUEBE=,,Goede prijs,4,2022-09-30 18:56:07,,,. Good price,. Goede prijs,Fitness and Yoga,12,12,Price-Quality Evaluation,8.469451,-0.2755719,8.347755,10.393939,3.3148093
